"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","PPP3CC","-1.105","-4.060","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","GIGYF2","0.902","4.058","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","ZCWPW2","-0.901","-4.053","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","KDM1B","-1.103","-4.052","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","FHIT","0.901","4.050","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","LPL","0.901","4.049","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","DGKK","1.092","4.043","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ZNF610","1.092","4.042","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","PZP","-1.100","-4.042","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ABCD2","-1.091","-4.040","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","FAM234B","-0.897","-4.035","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","PLBD1","1.089","4.033","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","ANKH","1.098","4.032","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","ODC1","-1.097","-4.031","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","CTR9","-1.097","-4.030","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","SLC27A3","-1.096","-4.026","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","UBAC1","-1.096","-4.025","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","PADI1","-0.895","-4.024","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","ADGRA3","0.895","4.023","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","KLHL24","1.095","4.023","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","C20orf197","-1.095","-4.022","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","TSEN54","-1.094","-4.021","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ADGRG6","1.084","4.015","False"
