"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","BCL2L14","6.065","34.580","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","EGR1","4.539","32.144","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","FOS","4.381","31.023","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","IRF1","2.814","19.926","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","EGR3","2.649","18.758","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","SOCS3","6.215","16.955","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","SPACA7","-5.536","-15.102","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","DEPP1","5.385","14.690","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","ZFP36","2.062","14.606","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","IL20","2.024","14.330","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","FOXD3","2.513","14.327","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","MX1","5.086","13.874","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","ANGPTL4","4.996","13.628","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","JUNB","1.812","12.833","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","NFKBIZ","1.752","12.404","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IDO1","4.538","12.381","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","BRPF1","-3.211","-12.208","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","OMD","-2.096","-11.951","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","BATF3","4.263","11.629","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","NFE2","4.214","11.495","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","CRYBA1","2.830","11.384","False"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","BHLHE40","1.604","11.359","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","CCL2","2.336","11.333","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","ANGPT2","-2.759","-11.096","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","BATF2","3.967","10.822","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","GADD45B","1.513","10.717","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","CCL7","3.920","10.695","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IFIT3","3.910","10.665","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","KLF10","1.489","10.545","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IRF7","3.865","10.544","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","MCM4","2.582","10.386","False"
"Chordoma","","","GSE86036","MicroArray","GPL17692","LBP","2.112","10.243","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","SOCS3","1.418","10.043","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","CABS1","1.758","10.021","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","TTR","-2.618","-9.951","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","APOL2","3.639","9.927","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","TNC","3.631","9.907","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","PRRX1","-2.456","-9.877","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","BNC1","-2.536","-9.641","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","MAFF","1.342","9.505","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","CASP4","-2.363","-9.502","False"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","ADAMTS15","1.666","9.499","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","SP5","-2.347","-9.440","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","SOX17","-2.319","-9.328","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","NIPAL4","3.329","9.081","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IFI30","3.312","9.036","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","VMP1","1.270","8.991","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","IER2","1.260","8.921","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","TUBB3","3.241","8.841","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","RTP4","3.234","8.823","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","AFP","-2.303","-8.757","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","CEBPD","1.236","8.750","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","EEF1A2","1.515","8.641","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","GBP4","3.153","8.601","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","EPOP","3.145","8.581","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","C2CD4A","1.196","8.470","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","SRPX2","-2.104","-8.463","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","MSX1","-2.096","-8.430","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","SGK1","3.073","8.383","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","MMP1","-2.079","-8.362","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","FAM71F2","-2.189","-8.320","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","C3orf20","-2.051","-8.250","False"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","CSRNP1","1.155","8.178","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","MGP","-2.025","-8.143","False"
"Chordoma","","","GSE86036","MicroArray","GPL17692","TNFAIP2","1.676","8.131","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","DNAH1","-2.021","-8.128","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","TCL6","2.136","8.120","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","TC2N","1.420","8.099","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","SAA1","2.960","8.076","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","NNMT","2.959","8.073","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","ERFE","1.408","8.026","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","DTHD1","-1.995","-8.025","False"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","EFNA1","1.130","8.002","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","ITGB3","-1.988","-7.995","False"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","OR2F1","1.400","7.985","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","OAF","-1.980","-7.964","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","HAPLN3","2.910","7.939","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","SLC39A8","1.388","7.913","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","HRH1","2.899","7.909","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","TEX29","1.381","7.873","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","UBE2U","1.953","7.855","False"
"Chordoma","","","GSE86036","MicroArray","GPL17692","TNFAIP6","1.618","7.848","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","PCDHB15","-2.869","-7.826","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","KRTAP9-4","2.048","7.786","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","KYNU","1.599","7.759","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","NTRK2","-2.040","-7.756","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","SIX1","2.826","7.710","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","SAA2","1.557","7.551","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","COL12A1","1.555","7.541","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","SOCS3","1.311","7.476","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","SIX1","-1.855","-7.463","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","RUBCNL","2.735","7.462","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","CT83","1.961","7.456","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","CXCL5","1.537","7.456","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","CCDC71L","2.724","7.431","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","ZBTB24","1.046","7.410","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","WLS","-1.841","-7.405","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","MBD3L2","1.938","7.367","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","ICAM1","2.669","7.280","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","GBP1","2.668","7.278","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","CCL2","2.664","7.267","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IFIT1","2.653","7.237","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","HTR1E","1.268","7.229","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","PCDHB1","-1.900","-7.225","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","GPRC5A","1.020","7.223","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","CNGA4","1.254","7.153","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","SLC1A6","1.238","7.060","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","AVPI1","-2.588","-7.059","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","CST8","1.855","7.051","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","GYPE","-1.849","-7.030","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","EMP1","-1.747","-7.027","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","SLC45A2","1.845","7.015","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","SYT16","-1.734","-6.973","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","KCNE4","2.555","6.971","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","KCNV1","-1.816","-6.902","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","CCL20","1.419","6.883","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","KCNJ2","-2.506","-6.836","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","NFE2","1.190","6.786","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","DRD3","1.190","6.784","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","KRT18","2.484","6.775","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","GADD45G","0.954","6.758","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","C6","1.180","6.727","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","PNLIPRP3","1.379","6.689","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","EGR2","0.943","6.676","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","IL7R","-1.656","-6.660","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","FAM166B","-1.656","-6.659","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","PAGE1","-1.750","-6.652","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","ISG20","2.436","6.646","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","FAP","-1.649","-6.632","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","TREH","1.644","6.612","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","ITGA8","-1.643","-6.610","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","DLK2","2.414","6.586","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","GPR52","1.627","6.545","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","VTCN1","-1.719","-6.536","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","CYP4F3","1.145","6.528","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","TAP1","2.385","6.505","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","RNF122","2.377","6.484","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","PIM1","2.372","6.471","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","IGFL1","1.133","6.461","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","MT1X","2.367","6.458","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","NRN1","-1.603","-6.445","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","GATA3","-1.695","-6.442","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","MAJIN","-1.126","-6.420","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","TNFSF15","-1.595","-6.415","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","MT1L","2.350","6.411","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","C3","1.124","6.409","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","PI3","1.320","6.402","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","USP18","2.342","6.390","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","MT1G","1.315","6.377","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","RARRES1","1.117","6.369","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","DLX2","-1.579","-6.350","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","DDX58","2.323","6.337","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","BCAR4","-1.574","-6.332","False"
"Chordoma","","","GSE86036","MicroArray","GPL17692","LUM","1.304","6.326","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","ZDHHC17","1.107","6.314","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IFIH1","2.307","6.295","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","IFI44L","-1.296","-6.288","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","KRT23","-1.654","-6.287","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","HOXB6","-1.650","-6.275","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","ZNF597","-1.559","-6.272","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","NAMPT","2.299","6.271","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","CSAG1","1.558","6.268","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IFI16","2.293","6.255","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","H3C1","-1.633","-6.207","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","CITED4","2.275","6.206","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","TIMP3","-1.542","-6.202","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","NT5E","-1.539","-6.190","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","MT1B","2.265","6.179","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","SAA1","1.273","6.176","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","COL6A3","-1.533","-6.165","False"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","RND1","0.870","6.160","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","FGG","0.868","6.145","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","TCIM","-1.524","-6.128","False"
"Chordoma","","","GSE86036","MicroArray","GPL17692","CXCL8","1.263","6.124","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","SLC39A8","1.262","6.121","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","ASS1","1.261","6.118","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","CCL7","-1.608","-6.114","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","LINC02716","1.071","6.106","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","C11orf96","2.236","6.101","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","GBP1","1.258","6.100","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","PASD1","1.516","6.098","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IFI44L","2.235","6.098","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","RASL11A","2.235","6.096","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","ETV7","2.234","6.096","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","STOML3","1.512","6.081","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","CASQ2","1.599","6.079","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","ASB14","-1.504","-6.049","False"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","TNC","1.057","6.025","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","FLJ32255","-1.491","-5.996","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","PVT1","1.575","5.988","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","MT1H","1.233","5.982","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","RIN2","-1.486","-5.975","False"
"Chordoma","","","GSE86036","MicroArray","GPL17692","SHH","-1.232","-5.975","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","MGC15885","-1.569","-5.964","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","EREG","-1.483","-5.963","False"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","ZNF850","-0.841","-5.957","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","RNF144B","2.182","5.952","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","SCN2A","-1.564","-5.945","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","ACADL","1.042","5.944","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","FAM161B","-1.561","-5.935","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","SECTM1","2.171","5.924","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","LXN","1.038","5.918","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","LRRC32","2.164","5.902","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","KRT73","1.551","5.897","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","TNFAIP3","1.214","5.889","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","RMDN2","-1.464","-5.888","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","SAMD9","1.462","5.879","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IFIT2","2.136","5.826","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","RAVER2","1.531","5.821","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","SUSD4","1.021","5.819","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","FBN1","-1.442","-5.800","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","OR1F1","-1.441","-5.795","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","C2orf50","-1.522","-5.785","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","C1QA","1.014","5.782","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","CASP5","-1.435","-5.772","False"
"Chordoma","","","GSE86036","MicroArray","GPL17692","ICAM1","1.189","5.769","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","MAT2A","2.108","5.750","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","MC1R","2.091","5.704","True"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","SGK1","0.806","5.704","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","EDN1","1.175","5.699","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","SERPINB8","-1.417","-5.698","False"
"Mcf7","1h","","GSE35696","MicroArray","HG-U133_Plus_2","DDIT4","-0.804","-5.691","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","ZSCAN4","1.497","5.691","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","EN1","0.997","5.683","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","SMG7-AS1","-1.411","-5.675","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","OR7D4","1.410","5.670","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","SLC18A3","1.490","5.663","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","DRAM1","1.167","5.662","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","IL32","1.166","5.656","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","IRF9","2.072","5.653","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","PRDX4","0.990","5.647","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","SLC47A2","-1.399","-5.627","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","DCDC2B","-1.395","-5.610","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","MPP4","-1.392","-5.600","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","C10orf53","-1.472","-5.598","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","RGS16","2.049","5.590","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","HILPDA","2.048","5.588","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","CHI3L2","-1.470","-5.587","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","PHOX2B","1.469","5.584","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","NFE2L2","-0.978","-5.577","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","CACNA2D4","-1.383","-5.564","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","NR2F1","-1.382","-5.557","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","FER1L6-AS1","1.381","5.555","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","SLURP1","-1.460","-5.551","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","C5AR1","0.973","5.550","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","PTGES","1.144","5.549","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","GPR78","-1.379","-5.548","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","IFI44L","-1.375","-5.529","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","APOL1","2.026","5.527","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","GALNT5","-1.372","-5.518","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","P2RY6","2.022","5.515","True"
"Chordoma","","","GSE86036","MicroArray","GPL17692","PRKAR2B","1.137","5.515","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","TRIM42","1.363","5.482","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","XAGE2","-1.440","-5.473","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","PLSCR1","2.003","5.465","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","PTGIR","2.001","5.459","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","PITX2","-1.434","-5.452","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","MRGPRD","1.434","5.452","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","UAP1","1.994","5.440","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","NABP1","1.986","5.417","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","XKR5","1.347","5.416","False"
"Chordoma","","","GSE86036","MicroArray","GPL17692","EPYC","-1.114","-5.404","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","IL1RAPL2","1.343","5.402","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","TLR4","-1.342","-5.400","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","MT2A","1.979","5.398","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","SPOCD1","1.978","5.396","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","GYPB","-1.419","-5.396","True"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","LINC00312","1.977","5.393","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","OR11G2","1.339","5.387","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","INMT","-1.416","-5.385","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","GJB6","-0.944","-5.384","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","CACNA1D","1.415","5.381","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","FKBP10","-1.338","-5.381","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","EXOC3L4","-1.413","-5.374","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","CPXM1","0.942","5.374","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","ASPN","1.413","5.373","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","TBX2","-1.334","-5.367","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","TRIM51","1.412","5.367","True"
"Fibroblast","48h","0.2ug","GSE81996","MicroArray","GPL17077","DMC1","0.941","5.367","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","ITPRID1","-1.333","-5.362","False"
"Fibroblast","15d","0.2ug","GSE81997","MicroArray","GPL17077","PER1","-1.965","-5.361","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL14550","DOCK8-AS1","1.332","5.356","False"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","ADGRF2","1.409","5.355","True"
"Female Hipsc","","","GSE44044","MicroArray","GPL6480","PCDHGB8P","1.407","5.350","True"
